id,references,prediction,Average_ROUGE,Average_BERTScore,Difference
216,"[""#Person1# refuses to stay by #Person2#'s side and won't return."", ""#Person1# refuses #Person2#'s plea for staying and will never come back."", '#Person2# asks #Person1# to stay but #Person1# insists on leaving.']",#Person1# decides to leave despite #Person2#'s pleas for them to stay and be their life companion.,0.3499,0.9253,0.5753
35,"[""Bill is tired. Bill and #Person1# talk about Bill's brother."", '#Person1# has a chat with Bill, and learns updates about Bill and his brother. #Person1# asks for time because #Person1# will go meet a friend.', '#Person1# suggests Bill take it easy and asks him about his brother. #Person1# also synchronizes the time with Bill.']",Bill is overworked and his brother is on a lengthy business trip to the States.,0.2839,0.8579,0.574
337,"['#Person2# orders a glass of lemonade, barbeque wings, and baby-back ribs.', '#Person1# helps #Person2# to order a drink and some food.', ""#Person2# orders some food and a drink with #Person1#'s help.""]","Person 2 orders lemonade, barbeque wings, and baby-back ribs from Person 1.",0.3269,0.9007,0.5739
279,"['#Person2# orders Chinese food and asks for two value meals.', ""#Person2# takes orders of Chinese food. #Person2# is pleased with #Person1#'s service."", '#Person2# orders some Chinese food with the help of #Person1#.']","Person 2 orders Chinese food and bean milk, asks for two value meals and chili paste, and confirms his meal contains beef.",0.3071,0.8808,0.5737
136,"[""Adam's knee is getting better but #Person1# still suggests that he should not do any running today. Adam decides to watch the films of Michigan after practice and will be back tomorrow for full practice."", ""Adam's knee is getting better but #Person1# suggests that he should not do any running today. Adam decides to see films of Michigan after practice and says he'll be back tomorrow for full practice."", ""Adam's knee is getting better but #Person1# suggests that he should not do any running today. #Person1# says he can watch some films of Michigan after practice. Adam decides to go back tomorrow for full practice.""]",Adam's knee is better; he'll review Michigan's game films and rest for Saturday's basketball match.,0.3134,0.887,0.5735
248,"[""Bill made a cake for Sue's birthday, but Sue is on a diet to avoid allergy. Bill offers to buy her something healthy to eat, but Sue is enjoying her party. So they will go afterwards."", ""Sue doesn't eat cakes and sandwiches at her birthday party to avoid being allergic. Bill is willing to order her some hot soup to make her feel better. They decide to go to the restaurant later."", ""Bill made a cake for Sue's birthday but Sue can't eat it because she's on a diet to avoid being allergic. Bill and Sue will go to the restaurant to have some soup after the party.""]","Sue is on a diet due to allergies and can't eat cake at her birthday party, so Bill offers to get her soup later.",0.3414,0.9147,0.5733
15,"[""#Person1# tells #Person2# that Ruojia is married and will have a party tonight. #Person2#'s surprised to know that. They will bring their gifts to bless her."", ""#Person2# is surprised to know from #Person1# that Ruojia is married. Then #Person2# finds Ruojia has sent an email about it. They will go to Ruojia's party and give their presents to her."", ""#Person2# is surprised that Ruojia's married. #Person1# and #Person2# will go to her party and give their presents to wish her a happy marriage.""]",#Person1# informs #Person2# about Ruojia's marriage and their plans to attend her party.,0.3585,0.9309,0.5724
151,"['#Person2# tells #Person1# #Person2# enjoyed the weekend organized by #Person1#.', '#Person1# and #Person2# has enjoyed a nice weekend together.', '#Person1# invited #Person2# to spend the weekend and #Person2# has enjoyed it.']","#Person1# invites #Person2# for a weekend stay in Changsha, which #Person2# thoroughly enjoys.",0.3682,0.9406,0.5724
284,"['Joshua is asking his dad for money and explains his plan with the money.', '#Person2# is annoyed when Joshua asks for the allowance, but is pleased to hear how Joshua will use the money.', 'Joshua asks for allowance from his dad. #Person2# gives the money to Joshua from his secret money.']","Joshua asks his forgetful father for his accumulated allowance to save, donate, and buy books.",0.3143,0.8863,0.572
84,"[""#Person1# gets lost on the way to Liu Ichang. #Person2# tells #Person1# to take Bus No. 713 because it's far."", '#Person2# helps #Person1# to find out the location of Liu Ichang and tells #Person1# to take Bus No. 173.', '#Person1# gets lost and #Person2# shows the way to Liu Ichang to #Person1#.']",Person 1 is lost and Person 2 helps them find their way to Liu Ichang by bus.,0.3312,0.9029,0.5717
234,"['Robin and Robin are broadcasting. Robin introduces the mountain lake cycle tour and how they organize this event.', 'Ann interviews Robin at a university radio. Robin talks about the mountain lake cycle tour and their method to avoid roadblock problem.', 'Ann interviews Robin about the mountain lake cycle tour. Robin introduces the event and explains its settings of the tour.']","Robin, president of Martha Bicycle Club, discusses the mountain lake cycle tour, a non-competitive event attracting 1200 cyclists this year.",0.3265,0.8979,0.5714
46,"['Lin Fang and Lucy are talking about their favourite subjects.', 'Lin Fang and Lucy are talking about how they like different subjects.', ""Lucy likes English and P.E. best, but Lin Fang's favorite is Chinese and Science.""]","Lucy and Lin Fang discuss their favorite and least favorite school subjects, revealing differing preferences.",0.3345,0.9053,0.5709
260,"['#Person1# and #Person2# are talking about the news that two competing companies are going to merge into one.', '#Person2# learns from #Person1# that two major suppliers of their company decided to end competition and merge into one.', '#Person1# and #Person2# have a discussion on the merging of their major suppliers, Murphy Music and U-Tunes and its effect.']","Two major suppliers, Murphy Music and U-Tunes, are merging, impacting market strategies.",0.3059,0.8759,0.57
124,"['#Person2# recommends Moutan and Roast Beijing Duck. #Person1# will take that in the hotel.', '#Person2# recommends #Person1# to have Roast Beijing Duck along with Moutan in the hotel. #Person1# will have a try.', '#Person2# recommends Moutan and Roast Beijing Duck. #Person1# will have a try in the hotel.']","Person 1 requests Chinese wine recommendation and food pairing, Person 2 suggests Moutan and Roast Beijing Duck.",0.3281,0.8976,0.5695
34,"['#Person1# greets Mrs. Todd and then they say goodbye to each other.', '#Person1# comes over to say hello to Mrs. Todd, and will go shopping afterwards.', '#Person1# visits Mrs. Todd, and Mrs. Todd appreciates that.']",#Person1# visits neighbor Mrs. Todd before going shopping with his wife.,0.3536,0.9227,0.5691
399,"['Kalina calls Professor Clark that she needs to take this week off because she had a concussion.', 'Kalina calls Professor Clark and asks for leave because of a car concussion.', 'Kalina calls Professor Clark to ask for a week off as Kalina had a car accident.']",Kalina informs Professor Clark about her accident and her need to miss a week of school.,0.3612,0.9303,0.5691
207,"['Ann tells Mr. Jones about his weekly meeting schedule.', 'Ann is telling Mr Jones his meeting arrangements this week.', 'Ann informs Mr. Jones of his meeting schedule for this week and reminds him of Ms. Von.']","Ann informs Mr. Jones about his upcoming meetings with his accountant, a trip to London, and a meeting with the new project manager.",0.3427,0.9107,0.568
466,"[""#Person2# introduces EDD's popular services to #Person1#. #Person2# tells #Person1# that EDD provided computers, job information, workshops, and job fairs."", '#Person2# offers #Person1# some information about getting a job including the available services, workshops, and useful places.', ""#Person1# consults #Person2# about EDD's services of seeking jobs. #Person2# tells #Person1# that EDD could provide information and workshops and #Person1# could go Job fairs for jobs.""]","EDD offers job placement services, computer access, workshops on resume writing and interviewing, and information on job fairs.",0.3019,0.8691,0.5673
